price_range,body_size,upper_wick,lower_wick,atr,momentum,has_bos_bullish,has_bos_bearish,has_ob_bullish,has_ob_bearish,has_fvg_bullish,has_fvg_bearish,volatility,avg_range,target
163.72000000000116,46.98999999999796,82.68000000000029,34.05000000000291,109.16285714285758,204.87000000000262,0,0,0,0,1,0,0.001739512400200679,99.40500000000029,1
95.9800000000032,31.510000000002037,26.0,38.470000000001164,99.73428571428614,216.52999999999884,0,0,0,0,0,0,0.001588462484627092,102.79000000000087,1
154.3199999999997,53.63999999999942,40.65999999999622,60.020000000004075,104.3607142857145,119.87000000000262,0,0,0,0,0,0,0.0016636850033551573,110.85100000000094,1
72.61999999999534,24.18000000000029,26.869999999995343,21.56999999999971,103.22357142857125,121.75,0,0,0,0,0,0,0.0016449452499916536,107.77200000000012,1
82.07999999999447,33.93000000000029,32.58999999999651,15.559999999997672,100.10142857142793,6.440000000002328,0,0,0,0,0,0,0.001596154813827828,101.3699999999997,1
84.5199999999968,51.09000000000378,28.32999999999447,5.099999999998545,101.7007142857136,5.870000000002619,0,0,0,0,0,0,0.0016204514237758802,97.77499999999927,1
126.41999999999825,84.22000000000116,5.809999999997672,36.38999999999942,105.46571428571353,-110.12000000000262,0,0,1,0,0,1,0.0016826978743841963,101.20999999999913,1
56.84000000000378,10.430000000000291,7.230000000003201,39.18000000000029,101.9699999999996,-41.7300000000032,0,0,0,0,0,0,0.0016266551299696907,99.03099999999904,1
36.11000000000058,10.769999999996799,20.25,5.0900000000037835,94.11357142857118,-72.72000000000116,0,0,1,0,0,0,0.0015015105702998277,96.3929999999993,1
156.0199999999968,11.290000000000873,18.87999999999738,125.84999999999854,96.65285714285658,-25.610000000000582,0,0,0,0,0,0,0.0015417956585794296,102.862999999999,1
228.67000000000553,185.76000000000204,28.220000000001164,14.690000000002328,106.40999999999985,100.55999999999767,0,0,0,0,1,0,0.0016927746789797003,109.35799999999945,1
168.63999999999942,102.20999999999913,38.86000000000058,27.56999999999971,112.8392857142852,289.1100000000006,0,0,0,0,0,0,0.001792076312604713,116.62399999999907,1
301.9400000000023,76.54000000000087,141.2300000000032,84.16999999999825,129.94285714285692,355.2099999999991,0,0,0,0,0,0,0.0020612066429680745,131.38599999999934,1
226.76000000000204,120.89999999999418,7.230000000003201,98.63000000000466,139.61714285714282,484.86999999999534,0,0,0,0,0,0,0.0022103865414934525,146.8,1
553.310000000005,488.91999999999825,28.970000000001164,35.42000000000553,167.44500000000022,965.0400000000009,0,0,0,0,1,0,0.002630568543399161,193.92300000000105,1
429.25,143.4499999999971,251.4100000000035,34.38999999999942,191.25,650.3499999999985,0,0,0,0,0,0,0.0030112590385006593,228.39600000000138,1
201.8199999999997,170.36000000000058,15.75,15.709999999999127,194.64285714285714,712.0800000000017,0,0,0,0,0,0,0.003056685532118474,235.9360000000015,1
289.7699999999968,235.15999999999622,27.43000000000029,27.18000000000029,210.15357142857152,864.4000000000015,0,0,0,0,0,0,0.003288452235296949,259.22900000000084,0
346.79999999999563,293.8399999999965,45.25,7.709999999999127,229.06214285714304,448.4800000000032,0,0,0,0,0,0,0.0036008920693105196,290.29800000000034,1
119.13999999999942,23.68000000000029,34.849999999998545,60.61000000000058,231.53500000000037,-14.809999999997672,0,0,0,0,0,0,0.003638271851119599,286.6100000000006,1
133.09000000000378,58.91000000000349,0.0,74.18000000000029,232.01714285714374,68.09999999999854,0,0,0,0,0,0,0.0036492307589987586,277.0520000000004,1
240.5199999999968,36.18999999999505,74.41999999999825,129.9100000000035,245.13714285714326,-133.0899999999965,0,0,0,0,0,0,0.003857714288771759,284.2400000000001,1
314.00999999999476,188.70999999999913,115.33999999999651,9.959999999999127,264.9871428571428,-555.5599999999977,0,0,0,0,0,0,0.004182842707177851,285.4469999999994,1
320.02999999999884,193.99000000000524,55.37999999999738,70.65999999999622,276.702142857143,-71.12999999999738,0,0,0,0,0,0,0.00435466946720698,294.7739999999991,1
